Date,Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RISK_MM,RainTomorrow
2013-10-22,NorahHead,19.2,25.5,0,NA,NA,SSW,52,SSW,ESE,17,13,83,75,1015.5,1011.8,NA,NA,20.4,23,No,0.2,No
2013-10-23,NorahHead,19.7,34.7,0.2,NA,NA,NNE,54,N,WNW,19,17,58,21,1005.7,1002.3,NA,NA,25.4,34.1,No,0,No
2013-10-24,NorahHead,16.9,26.1,0,NA,NA,SSW,59,W,SW,9,19,42,24,1012.2,1011.9,NA,NA,21.3,24,No,0,No
2013-10-25,NorahHead,11.1,20.6,0,NA,NA,NNE,44,SW,ENE,11,20,35,41,1023.3,1019.4,NA,NA,16.8,19.3,No,0,No
2013-10-26,NorahHead,12.8,21,0,NA,NA,SSE,41,WSW,SSE,9,35,45,63,1020.6,1018.9,NA,NA,18.2,20.3,No,0,No
2013-10-27,NorahHead,14.8,24.9,0,NA,NA,ENE,30,N,ENE,6,24,61,61,1022.7,1020,NA,NA,19.8,20.9,No,0,No
2013-10-28,NorahHead,18.8,23.2,0,NA,NA,NNE,31,NNE,E,26,15,75,65,1018.6,1014.3,NA,NA,19.4,21.7,No,0,No
2013-10-29,NorahHead,16.2,23.4,0,NA,NA,S,89,WNW,S,2,63,72,86,1006.3,1007.7,NA,NA,20.2,17.8,No,18.2,Yes
2013-10-30,NorahHead,13.9,20.5,18.2,NA,NA,S,56,SSW,S,24,24,80,60,1019.4,1018.3,NA,NA,14.9,19.6,Yes,0.4,No
2013-10-31,NorahHead,14.7,24.7,0.4,NA,NA,ENE,30,N,ENE,11,26,59,56,1021.6,1019.1,NA,NA,20.3,20.9,No,0,No
2013-11-01,NorahHead,17.1,22.2,0,NA,NA,NNE,44,ESE,ENE,9,22,65,64,1023.4,1020.5,NA,NA,20.6,21,No,0,No
2013-11-02,NorahHead,15.8,26.1,0,NA,NA,NNE,37,N,NE,6,22,72,70,1018.3,1012.5,NA,NA,20.4,23.7,No,0,No
2013-11-03,NorahHead,16.1,34.2,0,NA,NA,S,83,NNW,WNW,7,13,57,20,1010.8,1006.3,NA,NA,23.5,34,No,0,No
2013-11-04,NorahHead,15.9,17.5,0,NA,NA,S,69,S,S,44,46,52,57,1021.4,1023.4,NA,NA,16.6,17.1,No,0,No
2013-11-05,NorahHead,15.7,19.8,0,NA,NA,S,59,S,S,39,30,67,66,1027,1026.2,NA,NA,17.2,18.6,No,0,No
2013-11-06,NorahHead,12.9,21.9,0,NA,NA,NNE,41,SSW,ENE,7,24,61,56,1024.2,1019.8,NA,NA,19.1,20.4,No,0,No
2013-11-07,NorahHead,14.6,25.9,0,NA,NA,NE,41,NE,NE,7,24,64,73,1017.2,1013.1,NA,NA,20.5,22,No,0,No
2013-11-08,NorahHead,17,26.7,0,NA,NA,NNE,54,NNE,NNE,7,37,69,78,1011.4,1006.8,NA,NA,22.3,22.1,No,0,No
2013-11-09,NorahHead,20,28.7,0,NA,NA,S,65,NNE,SSW,4,31,75,81,1006.9,1005.3,NA,NA,22.2,21.5,No,3.4,Yes
2013-11-10,NorahHead,16.8,22.3,3.4,NA,NA,SSE,63,SSE,SSE,33,46,66,69,1016.4,1016,NA,NA,18.8,19.1,Yes,59.2,Yes
2013-11-11,NorahHead,15.8,19.7,59.2,NA,NA,SSE,57,SSE,S,39,30,95,84,1016.8,1014.7,NA,NA,16.6,18.8,Yes,7,Yes
2013-11-12,NorahHead,16.3,21,7,NA,NA,NNE,48,WSW,NNE,9,7,91,82,1012.6,1011.6,NA,NA,17.5,19.1,Yes,7,Yes
2013-11-13,NorahHead,15.7,24.6,7,NA,NA,NE,30,N,NE,4,20,72,70,1014.6,1011.6,NA,NA,20.7,24.1,Yes,0.2,No
2013-11-14,NorahHead,16.4,25.8,0.2,NA,NA,SSW,28,SSW,ESE,2,20,54,50,1014.6,1011.4,NA,NA,21.2,22.4,No,0,No
2013-11-15,NorahHead,16.4,24.7,0,NA,NA,SE,43,SSW,SSE,15,20,75,60,1015.8,1014.2,NA,NA,21.2,24.1,No,52,Yes
2013-11-16,NorahHead,14.2,21.3,52,NA,NA,SSE,56,S,SSE,30,31,69,70,1015.5,1013.6,NA,NA,18.5,19.6,Yes,20.4,Yes
2013-11-17,NorahHead,15,19.1,20.4,NA,NA,S,80,WSW,WSW,13,11,91,94,1014.1,1014.2,NA,NA,15.1,15.2,Yes,120.2,Yes
2013-11-18,NorahHead,14.6,21.3,120.2,NA,NA,S,80,S,ENE,57,19,91,84,1010.6,1009.4,NA,NA,17.8,18.8,Yes,8.6,Yes
2013-11-19,NorahHead,16,22.5,8.6,NA,NA,SSW,46,SSW,S,24,30,83,76,1010.8,1010.4,NA,NA,18.7,21,Yes,0.2,No
2013-11-20,NorahHead,16.4,23.5,0.2,NA,NA,N,22,NE,ENE,2,17,77,77,1012.3,1010.9,NA,NA,22.4,22.7,No,0.2,No
2013-11-21,NorahHead,19.4,26.7,0.2,NA,NA,NNE,56,N,NNE,15,26,80,71,1012.7,1010.7,NA,NA,21.9,24,No,1.8,Yes
2013-11-22,NorahHead,19.9,22.1,1.8,NA,NA,NNE,67,W,NNE,11,48,81,86,1012.4,1007.2,NA,NA,20.1,21,Yes,9.4,Yes
2013-11-23,NorahHead,18.3,22.8,9.4,NA,NA,NNE,44,NNW,NE,9,19,92,83,1006,1004.4,NA,NA,19.9,18.6,Yes,2.8,Yes
2013-11-24,NorahHead,16.5,23.4,2.8,NA,NA,SSW,39,SSW,SSE,13,28,77,62,1006.5,1004.7,NA,NA,19.9,22.3,Yes,0.2,No
2013-11-25,NorahHead,16.7,23.6,0.2,NA,NA,SSW,72,SSW,S,7,43,66,74,1007.9,1007.8,NA,NA,21.5,19.4,No,6.6,Yes
2013-11-26,NorahHead,15.5,20.7,6.6,NA,NA,SSW,48,SSW,S,20,33,63,60,1015.9,1015.9,NA,NA,18.3,20.3,Yes,0,No
2013-11-27,NorahHead,14.7,23.2,0,NA,NA,E,24,WSW,E,6,19,61,56,1018.1,1015.3,NA,NA,19.9,21.8,No,0,No
2013-11-28,NorahHead,16.2,23.4,0,NA,NA,NNE,52,NE,NE,4,35,72,76,1012.5,1005.5,NA,NA,21.9,22.7,No,3.2,Yes
2013-11-29,NorahHead,19.5,20.8,3.2,NA,NA,SSW,67,S,S,19,54,88,86,1005.6,1007.2,NA,NA,19.7,17.4,Yes,2.8,Yes
2013-11-30,NorahHead,15.8,21.9,2.8,NA,NA,S,52,SW,SSE,9,22,76,61,1018.2,1019.1,NA,NA,17.6,20.6,Yes,0.4,No
2013-12-01,NorahHead,15.5,22.5,0.4,NA,NA,ESE,28,WSW,SE,7,22,73,67,1024.9,1024.4,NA,NA,18.4,21.9,No,0.2,No
2013-12-02,NorahHead,15.7,24.1,0.2,NA,NA,NNE,33,NA,ENE,0,20,59,57,1022.8,1019.8,NA,NA,20.7,22.3,No,0,No
2013-12-03,NorahHead,15.9,25,0,NA,NA,NNE,46,NNE,NNE,11,31,66,63,1018.3,1014.2,NA,NA,20.7,22.6,No,0,No
2013-12-04,NorahHead,17.3,24.4,0,NA,NA,NNE,50,NNE,NNE,17,31,76,82,1007.4,1001.5,NA,NA,20.7,22.2,No,6.2,Yes
2013-12-05,NorahHead,19.3,27,6.2,NA,NA,WSW,57,NNE,WNW,4,15,92,30,996.5,996.2,NA,NA,20,25.1,Yes,0,No
2013-12-06,NorahHead,12.3,21.2,0,NA,NA,SSE,37,WSW,SSE,13,30,42,51,1012.1,1013.7,NA,NA,17.2,20.1,No,0,No
2013-12-07,NorahHead,14.8,23.3,0,NA,NA,N,30,SE,NE,7,19,63,58,1020.4,1018.5,NA,NA,20.6,22.1,No,0,No
2013-12-08,NorahHead,18.5,26.4,0,NA,NA,NNE,44,N,NE,2,31,67,62,1019.1,1014.2,NA,NA,21.9,23.8,No,0,No
2013-12-09,NorahHead,18.6,28.6,0,NA,NA,NE,46,NNE,NNE,2,33,68,78,1009.9,1004.2,NA,NA,22.6,22.8,No,0,No
2013-12-10,NorahHead,21.6,32.3,0,NA,NA,NNW,50,NW,N,11,4,49,67,1003.6,1001.9,NA,NA,28.5,25.5,No,0,No
2013-12-11,NorahHead,19.8,25,0,NA,NA,SSE,37,SSW,E,6,17,80,69,1009.8,1005.3,NA,NA,22.2,24,No,0,No
2013-12-12,NorahHead,18.2,24.9,0,NA,NA,NE,46,ENE,ENE,6,28,78,68,1011.5,1010.1,NA,NA,22.5,24.4,No,0,No
2013-12-13,NorahHead,18.6,27.7,0,NA,NA,NE,46,NNE,NE,15,30,76,71,1012.5,1010,NA,NA,22.3,25.9,No,0,No
2013-12-14,NorahHead,20,23.3,0,NA,NA,S,57,SSW,S,33,39,83,77,1013.6,1014.1,NA,NA,21.4,22.4,No,0,No
2013-12-15,NorahHead,18.9,26.3,0,NA,NA,ENE,28,N,E,11,15,79,62,1018.6,1017.3,NA,NA,20.6,23.9,No,0,No
2013-12-16,NorahHead,19.5,26.5,0,NA,NA,NE,31,NE,ENE,19,22,68,65,1020.5,1019.4,NA,NA,23.6,23.3,No,0,No
2013-12-17,NorahHead,19,27.3,0,NA,NA,NNE,46,ENE,ENE,4,28,67,62,1021.8,1019.9,NA,NA,23.6,24.9,No,0,No
2013-12-18,NorahHead,19.9,26.8,0,NA,NA,NNE,33,NE,ENE,9,19,65,61,1024.1,1023.3,NA,NA,25,24.6,No,0,No
2013-12-19,NorahHead,19.6,25.1,0,NA,NA,NE,57,NNE,NE,26,37,72,70,1022.5,1019.4,NA,NA,22.1,23.2,No,0,No
2013-12-20,NorahHead,19.4,24.8,0,NA,NA,S,46,NNE,NE,15,28,77,78,1016.9,1012.3,NA,NA,22.4,23.6,No,0,No
2013-12-21,NorahHead,20.9,23.4,0,NA,NA,SSW,56,SSW,S,30,30,83,80,1016.3,1015.6,NA,NA,21.6,23.1,No,0,No
2013-12-22,NorahHead,21.1,26.5,0,NA,NA,NNE,46,NNE,N,24,28,87,81,1013,1009.1,NA,NA,22.4,23.6,No,0,No
2013-12-23,NorahHead,21.2,34.7,0,NA,NA,SE,59,NE,NW,13,30,81,44,1007.8,1005.2,NA,NA,23.3,29.7,No,6.4,Yes
2013-12-24,NorahHead,18.5,21.1,6.4,NA,NA,SE,48,SE,SSE,28,19,89,76,1017.9,1018.3,NA,NA,18.8,20.2,Yes,0.2,No
2013-12-25,NorahHead,18.7,21.3,0.2,NA,NA,NNE,44,NE,NE,17,26,82,90,1019,1016.3,NA,NA,21,20.4,No,15.8,Yes
2014-01-07,NorahHead,19,21,NA,NA,NA,E,57,ESE,E,28,26,74,70,1018,1018.6,NA,NA,19.4,19.9,NA,2,Yes
2014-01-08,NorahHead,17.9,24,2,NA,NA,ENE,33,ENE,E,17,26,61,60,1023.1,1022.1,NA,NA,20.7,22.4,Yes,0,No
2014-01-09,NorahHead,19.3,28.1,0,NA,NA,NE,31,NNE,ENE,24,17,65,58,1024.2,1023.2,NA,NA,20.7,22.7,No,0,No
2014-01-10,NorahHead,18.9,28.1,0,NA,NA,NNE,43,NNE,NE,9,20,78,68,1022,1019.3,NA,NA,20.5,23.9,No,0,No
2014-01-11,NorahHead,18.6,28.8,0,NA,NA,NE,28,NE,NE,4,20,72,71,1018.9,1015.3,NA,NA,24.2,25.1,No,0,No
2014-01-12,NorahHead,19.7,26.9,0,NA,NA,E,31,ESE,ENE,9,11,79,70,1017.4,1017,NA,NA,23.6,25.9,No,0,No
2014-01-13,NorahHead,20.3,26.4,0,NA,NA,E,35,SE,ENE,13,19,65,58,1021.7,1020.2,NA,NA,23.1,25.2,No,0,No
2014-01-14,NorahHead,18.6,28.4,0,NA,NA,N,48,SE,NNE,6,19,76,62,1022.3,1020.1,NA,NA,21.6,27.1,No,0,No
2014-01-15,NorahHead,20.6,27.9,0,NA,NA,N,56,N,N,11,39,77,74,1021.9,1018.6,NA,NA,23.1,24.7,No,0,No
2014-01-16,NorahHead,19.4,29,0,NA,NA,NNE,41,NNE,N,7,26,74,74,1019.1,1016.5,NA,NA,24.6,24.3,No,0,No
2014-01-17,NorahHead,19.6,29,0,NA,NA,NNE,46,ESE,NNE,4,22,81,73,1016.8,1014.2,NA,NA,22,24.4,No,0.2,No
2014-01-18,NorahHead,18.4,24.8,0.2,NA,NA,N,48,N,N,13,35,79,74,1013.1,1009.7,NA,NA,21.6,23.5,No,0,No
2014-01-19,NorahHead,19,26.3,0,NA,NA,ESE,26,ESE,SE,2,13,77,73,1009.3,1008.5,NA,NA,22.7,24.9,No,0,No
2014-01-20,NorahHead,20.9,26.3,0,NA,NA,E,28,SE,ESE,11,17,87,76,1009.2,1007.6,NA,NA,22,25.8,No,0.8,No
2014-01-21,NorahHead,20.6,24.2,0.8,NA,NA,NE,37,ENE,SE,19,13,93,83,1009.5,1008.2,NA,NA,21,22.8,No,0.4,No
2014-01-22,NorahHead,20.9,23.6,0.4,NA,NA,E,46,E,ESE,35,33,83,68,1016.7,1018.9,NA,NA,22,22.5,No,0.4,No
2014-01-23,NorahHead,19.7,24.2,0.4,NA,NA,ENE,35,NE,NE,24,17,71,68,1022.8,1020.7,NA,NA,21.8,23.7,No,0.2,No
2014-01-24,NorahHead,20.7,24.6,0.2,NA,NA,N,48,N,N,22,35,84,81,1014.2,1008.2,NA,NA,22,23.1,No,5.4,Yes
2014-01-25,NorahHead,19.4,23.1,5.4,NA,NA,S,65,SSW,S,11,52,78,60,1011.8,1014.2,NA,NA,22.3,21.5,Yes,0,No
2014-01-26,NorahHead,18.9,23.7,0,NA,NA,SSE,46,E,ESE,13,13,64,50,1023.5,1023.9,NA,NA,19.1,23,No,0,No
2014-01-27,NorahHead,17.2,28,0,NA,NA,N,44,NA,N,0,24,72,56,1024.1,1022.7,NA,NA,20.6,26.5,No,0,No
2014-01-28,NorahHead,19.6,28.5,0,NA,NA,NE,57,NNE,NE,20,37,73,65,1021.6,1018.7,NA,NA,22.3,25.3,No,0,No
2014-01-29,NorahHead,19.3,28.6,0,NA,NA,NE,43,NNE,NE,22,33,73,67,1017.2,1014.5,NA,NA,21.8,24,No,0,No
2014-01-30,NorahHead,19.2,28.7,0,NA,NA,N,44,NNE,NNE,15,26,73,56,1019.7,1017.1,NA,NA,22.3,27.4,No,0,No
2014-01-31,NorahHead,18,24.2,0,NA,NA,NE,44,N,NE,6,31,71,68,1015.4,1012.5,NA,NA,22.1,23.4,No,0,No
2014-02-01,NorahHead,19.1,25.5,0,NA,NA,NE,35,SSW,S,22,17,85,79,1014.7,1012.7,NA,NA,21.8,23.6,No,0,No
2014-02-02,NorahHead,20.6,29,0,NA,NA,N,39,N,N,13,26,84,60,1015.5,1014.5,NA,NA,21.9,27.4,No,0,No
2014-02-03,NorahHead,20,27.3,0,NA,NA,NE,50,NNE,NE,19,28,78,61,1016,1012.6,NA,NA,21.7,26.4,No,0,No
2014-02-04,NorahHead,19.2,25.6,0,NA,NA,NE,80,SSW,SSW,19,33,83,91,1015.9,1018.4,NA,NA,21.5,19.4,No,2.8,Yes
2014-02-05,NorahHead,18.1,23.9,2.8,NA,NA,ESE,56,ESE,ESE,26,24,59,53,1023,1021.7,NA,NA,20.6,23.3,Yes,0,No
2014-02-06,NorahHead,16.7,24.2,0,NA,NA,SSE,30,S,SE,7,20,73,58,1020,1017.5,NA,NA,19.1,24,No,0,No
2014-02-07,NorahHead,16.4,25.3,0,NA,NA,N,37,SSE,NE,6,19,65,67,1017.6,1015.8,NA,NA,21,24.1,No,0,No
2014-02-08,NorahHead,17.7,28.1,0,NA,NA,NNE,41,N,N,6,20,72,62,1018.4,1016.7,NA,NA,21.7,26.8,No,0,No
2014-02-09,NorahHead,19.1,28.2,0,NA,NA,NE,50,N,NE,6,30,77,65,1019.2,1015.8,NA,NA,22.6,25.1,No,0,No
2014-02-10,NorahHead,19.5,25.2,0,NA,NA,SSW,52,SSW,SSW,26,28,86,77,1018.5,1017.1,NA,NA,21.5,23.3,No,1,No
2014-02-11,NorahHead,19.6,25.7,1,NA,NA,SSW,33,SW,S,11,22,87,75,1017.6,1014.6,NA,NA,20.7,25.2,No,0,No
2014-02-12,NorahHead,20.6,27.7,0,NA,NA,NE,24,S,SE,7,9,82,70,1016.2,1015.1,NA,NA,23.8,26.8,No,0,No
2014-02-13,NorahHead,21.2,29,0,NA,NA,NNE,46,N,NNE,13,26,81,72,1015.2,1011.1,NA,NA,23.2,24.6,No,3.4,Yes
2014-02-14,NorahHead,20,23.7,3.4,NA,NA,N,33,ENE,NNE,6,19,92,86,1008.6,1006.3,NA,NA,21.5,22.4,Yes,1.8,Yes
2014-02-15,NorahHead,20.5,23.8,1.8,NA,NA,N,44,N,N,15,20,95,93,1003.2,999.6,NA,NA,20.9,21.7,Yes,2.4,Yes
2014-02-16,NorahHead,20.8,25.3,2.4,NA,NA,S,69,NNW,SSW,15,7,85,93,1000.1,1001,NA,NA,23.7,22.3,Yes,29.2,Yes
2014-02-17,NorahHead,19.3,25.4,29.2,NA,NA,S,59,S,S,33,19,73,65,1012.6,1013.3,NA,NA,22.1,24.9,Yes,0,No
2014-02-18,NorahHead,20.2,23.2,0,NA,NA,SSW,22,SSW,S,6,7,83,92,1012.8,1010.1,NA,NA,20.6,22.6,No,0.4,No
2014-02-19,NorahHead,19.6,25.9,0.4,NA,NA,NNE,41,N,WNW,4,9,92,90,1005.3,1002.2,NA,NA,22.3,22.9,No,26.2,Yes
2014-02-20,NorahHead,20.3,25.8,26.2,NA,NA,E,26,SE,E,6,19,67,66,1007.7,1008.3,NA,NA,23.4,24,Yes,0,No
2014-02-21,NorahHead,19.5,24.2,0,NA,NA,SSE,43,SSW,SSE,19,28,39,62,1015.8,1015.4,NA,NA,20.5,23.4,No,0,No
2014-02-22,NorahHead,20,25.6,0,NA,NA,SSE,37,S,SSE,20,22,64,61,1019.7,1019.1,NA,NA,22.8,24.5,No,0.4,No
2014-02-23,NorahHead,18.9,24,0.4,NA,NA,SSE,50,SE,ESE,39,30,69,69,1022.6,1021.5,NA,NA,21.3,23,No,2,Yes
2014-02-24,NorahHead,18.3,25.9,2,NA,NA,NNE,31,SSE,E,6,15,85,70,1020.5,1018.3,NA,NA,21,24.8,Yes,0,No
2014-02-25,NorahHead,20.4,28.4,0,NA,NA,NNE,54,N,NNE,17,31,79,66,1018,1013.9,NA,NA,23,25.1,No,0,No
2014-02-26,NorahHead,19.7,28.6,0,NA,NA,NNE,48,N,NNE,4,26,70,77,1012.4,1010.6,NA,NA,22.9,23.9,No,9,Yes
2014-02-27,NorahHead,21,24.3,9,NA,NA,S,54,S,S,28,30,86,84,1016.1,1017.8,NA,NA,22.8,23.8,Yes,65.8,Yes
2014-02-28,NorahHead,20.3,22,65.8,NA,NA,SSE,52,SE,SE,30,31,90,84,1021.6,1021,NA,NA,21.1,21.6,Yes,19.8,Yes
2014-03-01,NorahHead,18.6,22.2,19.8,NA,NA,E,41,NE,NE,15,11,93,83,1020.2,1019,NA,NA,19.3,20.9,Yes,19,Yes
2014-03-02,NorahHead,18.5,22.4,19,NA,NA,SSE,43,SW,S,13,22,90,80,1019.8,1019.9,NA,NA,19.4,21.8,Yes,4.8,Yes
2014-03-03,NorahHead,19.1,24.5,4.8,NA,NA,S,30,N,S,15,19,94,80,1024.5,1024.1,NA,NA,19.6,22.8,Yes,1,No
2014-03-04,NorahHead,18.9,25.4,1,NA,NA,NNE,33,NNW,SE,2,11,75,69,1026.1,1023.8,NA,NA,22.5,24.3,No,0,No
2014-03-05,NorahHead,17.9,26.9,0,NA,NA,NNW,37,N,NE,7,24,82,74,1019,1014.8,NA,NA,22.3,24.6,No,0,No
2014-03-06,NorahHead,20.1,23.9,0,NA,NA,SSW,46,SSW,S,30,30,84,78,1017.9,1018,NA,NA,22.1,22.7,No,0,No
2014-03-07,NorahHead,20,28,0,NA,NA,NNE,43,WSW,NE,4,9,89,70,1020.1,1018.6,NA,NA,21.6,27.6,No,0,No
2014-03-08,NorahHead,21.6,28.2,0,NA,NA,NNE,35,NNE,ENE,24,19,76,65,1022.3,1021.2,NA,NA,22.8,25.3,No,0,No
2014-03-09,NorahHead,19.1,27.3,0,NA,NA,NNE,46,NA,E,0,19,69,60,1023.2,1020.8,NA,NA,22.5,24.9,No,0,No
2014-03-10,NorahHead,21.2,28.7,0,NA,NA,NE,30,NNE,ENE,15,17,75,67,1023.1,1021.6,NA,NA,23.5,25.6,No,0,No
2014-03-11,NorahHead,19.8,27.5,0,NA,NA,N,33,NA,NE,0,7,80,60,1023.6,1021.5,NA,NA,22.5,26.9,No,0,No
2014-03-12,NorahHead,18.6,27.9,0,NA,NA,N,31,NW,NNE,4,13,79,73,1018.3,1015.4,NA,NA,21.6,26.9,No,0.6,No
2014-03-13,NorahHead,19.4,24,0.6,NA,NA,S,33,SSW,SE,15,22,84,76,1020.1,1018.3,NA,NA,20.4,22.9,No,0,No
2014-03-14,NorahHead,20.2,27.8,0,NA,NA,N,44,WSW,N,6,26,74,69,1018.1,1014.6,NA,NA,23.5,26,No,0.2,No
2014-03-15,NorahHead,18.9,25.4,0.2,NA,NA,NNE,33,N,NE,17,28,78,77,1013.1,1009.1,NA,NA,22.2,23.7,No,1.4,Yes
2014-03-16,NorahHead,20.4,31.1,1.4,NA,NA,SSW,56,N,WSW,13,6,70,88,1005.8,1005.2,NA,NA,25,20.2,Yes,8.6,Yes
2014-03-17,NorahHead,15.2,25.8,8.6,NA,NA,N,37,W,ENE,7,17,59,50,1017,1015.8,NA,NA,19,23,Yes,0,No
2014-03-18,NorahHead,15.3,26.6,0,NA,NA,N,30,NW,N,2,13,66,66,1020.9,1019.4,NA,NA,20.1,24.3,No,0,No
2014-03-19,NorahHead,17.8,23.9,0,NA,NA,SSW,33,SSW,SSW,19,24,86,80,1023.5,1023.5,NA,NA,21.6,23.5,No,0.4,No
2014-03-20,NorahHead,20.4,26.5,0.4,NA,NA,ESE,52,SSW,SSE,4,11,90,75,1026.5,1024.3,NA,NA,22.1,25.3,No,4.8,Yes
2014-03-21,NorahHead,19.9,25.4,4.8,NA,NA,NE,44,SSW,NE,6,13,87,79,1022.6,1019.3,NA,NA,20.8,25,Yes,0.2,No
2014-03-22,NorahHead,18.2,26.6,0.2,NA,NA,NE,30,NA,NE,0,22,84,73,1018.1,1015.2,NA,NA,21.4,25,No,0,No
2014-03-23,NorahHead,20.2,26.1,0,NA,NA,WNW,39,SW,ENE,11,13,85,79,1017.6,1013.7,NA,NA,21.3,24.6,No,2,Yes
2014-03-24,NorahHead,19.5,21.5,2,NA,NA,N,59,SW,SW,6,17,87,85,1015.8,1014.5,NA,NA,21.3,18.7,Yes,29,Yes
2014-03-25,NorahHead,17.4,23.1,29,NA,NA,SSE,20,W,SSW,7,9,90,77,1019.8,1019.5,NA,NA,18.2,22.5,Yes,4.6,Yes
2014-03-26,NorahHead,18.2,24.2,4.6,NA,NA,NNE,56,S,SE,7,6,94,83,1022.3,1021,NA,NA,21.5,23.9,Yes,9.8,Yes
2014-03-27,NorahHead,20.1,21.6,9.8,NA,NA,N,43,N,NE,9,9,92,93,1022.2,1019.6,NA,NA,21.1,20.2,Yes,10.4,Yes
2014-03-28,NorahHead,18,24.9,10.4,NA,NA,NNE,33,N,NE,26,13,91,83,1016.8,1013.5,NA,NA,19.7,22.6,Yes,8,Yes
2014-03-29,NorahHead,18.5,23.3,8,NA,NA,SSE,46,WNW,S,6,24,88,75,1015.3,1014.9,NA,NA,20.9,22.9,Yes,5,Yes
2014-03-30,NorahHead,18.2,24.3,5,NA,NA,SSE,31,WSW,SSE,7,22,90,77,1019.9,1019.2,NA,NA,20.5,23.8,Yes,3.8,Yes
2014-03-31,NorahHead,18.4,25.1,3.8,NA,NA,SSW,19,WSW,SE,7,11,89,68,1022.1,1019.7,NA,NA,19.7,24.7,Yes,0,No
2014-04-01,NorahHead,18.4,26.2,0,NA,NA,NE,31,NA,NE,0,19,85,77,1019.7,1017.7,NA,NA,21,23.9,No,0,No
2014-04-02,NorahHead,18.8,25.7,0,NA,NA,NE,31,WSW,ENE,6,11,90,73,1017.3,1014.8,NA,NA,20.6,24.6,No,0,No
2014-04-03,NorahHead,19.4,27,0,NA,NA,NNE,28,NA,NE,0,20,88,79,1017.2,1015.2,NA,NA,21.9,24.3,No,0.4,No
2014-04-04,NorahHead,20.6,21.8,0.4,NA,NA,S,44,SSW,S,20,24,89,86,1018.3,1016,NA,NA,20.9,21.2,No,5.6,Yes
2014-04-05,NorahHead,19.3,23.4,5.6,NA,NA,S,52,SW,S,7,20,89,78,1018.2,1016.6,NA,NA,20.5,22.5,Yes,0.8,No
2014-04-06,NorahHead,18.6,21.7,0.8,NA,NA,SSE,63,SW,SSW,11,22,88,89,1020.1,1019.8,NA,NA,19,20.1,No,16.4,Yes
2014-04-07,NorahHead,17,23.4,16.4,NA,NA,S,52,WSW,SSE,9,26,86,67,1024.6,1022.9,NA,NA,18.6,21.7,Yes,0,No
2014-04-08,NorahHead,17.4,24.2,0,NA,NA,E,26,NA,E,0,9,70,57,1023.4,1020.1,NA,NA,21.9,22.7,No,0,No
2014-04-09,NorahHead,17.4,24.7,0,NA,NA,NNE,22,SE,E,7,11,80,60,1020.8,1018,NA,NA,21.1,23.1,No,0,No
2014-04-10,NorahHead,18.3,23.2,0,NA,NA,N,19,NNW,ENE,4,7,76,74,1016.4,1012.4,NA,NA,22.1,21.7,No,4.6,Yes
2014-04-11,NorahHead,19.2,28.1,4.6,NA,NA,SSW,48,NNW,WNW,28,4,82,61,1006.5,1002.9,NA,NA,22.5,26.5,Yes,6.2,Yes
2014-04-12,NorahHead,17.9,21.4,6.2,NA,NA,SSW,59,SW,SSW,22,30,70,82,1010.3,1011.4,NA,NA,20.1,19.9,Yes,0.2,No
2014-04-13,NorahHead,16.8,21.3,0.2,NA,NA,S,57,SSW,SSW,22,35,80,82,1016.5,1015.4,NA,NA,18.3,20.1,No,3.2,Yes
2014-04-14,NorahHead,15.3,19.1,3.2,NA,NA,SSE,61,SW,SSE,17,37,73,90,1019.4,1018,NA,NA,18.3,17.1,Yes,27.2,Yes
2014-04-15,NorahHead,14.5,19.7,27.2,NA,NA,S,61,WSW,S,7,35,89,87,1020.2,1018,NA,NA,17,18.4,Yes,21.8,Yes
2014-04-16,NorahHead,15.5,21.3,21.8,NA,NA,S,54,SW,SSW,13,35,80,72,1018.9,1017,NA,NA,18.4,20.3,Yes,1.6,Yes
2014-04-17,NorahHead,14.6,21.4,1.6,NA,NA,SSW,50,WSW,S,13,33,67,74,1019.2,1017.2,NA,NA,18.6,20.2,Yes,0,No
2014-04-18,NorahHead,14.1,24.1,0,NA,NA,W,22,WNW,NE,6,11,69,55,1016.3,1012.2,NA,NA,19.2,22.7,No,0,No
2014-04-19,NorahHead,16.3,21.7,0,NA,NA,S,43,SSW,SSE,15,26,72,66,1016.3,1014.3,NA,NA,19.9,19.7,No,0,No
2014-04-20,NorahHead,14.3,23,0,NA,NA,NNE,31,WSW,NE,11,17,71,66,1017.9,1014.9,NA,NA,16.2,22.4,No,0,No
2014-04-21,NorahHead,13.3,22.6,0,NA,NA,SW,24,SW,E,11,11,59,51,1020.9,1018.4,NA,NA,16.8,20.9,No,0,No
2014-04-22,NorahHead,13.8,25.1,0,NA,NA,N,19,WNW,NA,6,0,68,43,1018.7,1015.2,NA,NA,18.8,24.5,No,0,No
2014-04-23,NorahHead,14.5,23.9,0,NA,NA,W,24,NA,SE,0,9,50,49,1017.4,1015,NA,NA,19.3,23,No,0,No
